Status,Address,S/A,Price,For Tax Year,Gross Taxes,Sold Date,Days On Market,Age,Area,Total Bedrooms,Total Baths,Lot Sz (Sq.Ft.),Floor Area -Grand Total,Original Price,List Price,Driveway Finish,Floor Area - Unfinished,GST Incl,Foundation,Floor Area Fin - Basement,Zoning,Parking Places - Covered,# Rms,No. Floor Levels,Frontage - Feet,Depth,Type,Public Remarks
S,1166 KEIL CRESCENT,F54,"$1,899,000 ",2018,"$7,598.39 ",10/3/2020,304,4,South Surrey White Rock,5,8,"5,606.00","4,951","$2,380,000 ","$1,990,000 ",,0,,Concrete Perimeter,"2,025",RS1,2,26,3,157.58,39.91,House/Single Family,"1166 Keil Crescent, White Rock BC, V4B 4W1 – Located in a private Cul de Sac, this very high-quality European OWNER built home/partial ocean views totalling 4951 sf (Reverse Plan). Feat; Oak planked H/W floors, 5 bed, 8 bath, 2 FP, 6 skylights & a partially covered oversized balcony (Deck pre-plumbed for gas heaters, BBQ and hot tub). Large entertaining kitch is appt w/ high end appliances, custom cabinetry & bar sink w/built in water filtration. Heating system inc: 12-zone high end Viessmann boiler for the in-floor heating, 2 Rinnai hot water tanks & back up generator for most of the property. Additional security features incl; built in CCTV security cameras, sound system throughout & 4 separate zoned security alarm system + office comes with a safe. Legal suite w/separate entrance."
S,13252 23A AVENUE,F51,"$1,900,000 ",2019,"$7,397.83 ",11/28/2020,32,23,South Surrey White Rock,4,4,"14,984.00","3,138","$2,088,888 ","$1,999,000 ",,0,,Concrete Perimeter,0,RHG,3,11,2,114,,House/Single Family,"Location Location Location. This beautiful home located in highly sought after Huntington Park is very close to beaches, schools, parks and shopping. Built in 1997 and cherished by the original owners for 23 years this home is a must see. Situated on a large lot at nearly 15000 sqft and a south facing back yard which is completely private and soaked with sunlight, you will truly enjoy those sunny days. Come relax and enjoy your early morning tea or coffee in your private tea garden or entertain on your beautiful spacious patio surrounded by trees and gardens, you will enjoy whatever your preference. This home has a fantastic open floor plan with lots of natural light and larger rooms including a master on the main. Tons of parking. If you like privacy, and peaceful days look no further."
S,14559 28TH AVENUE,F51,"$1,900,000 ",2019,"$8,909.02 ",6/11/2020,128,41,South Surrey White Rock,6,5,"43,560.00","5,483","$2,349,000 ","$1,950,000 ",,0,,Concrete Perimeter,0,RS,2,21,3,0,0,House/Single Family,"Source Real Estate Group presents this well Kept three-story 5500 Sqft home on a large private 1-acre lot in the desirable Elgin South Surrey neighborhood. From the open-concept great room to the large kitchen with two islands, there is plenty of room for the whole family to enjoy. Kitchen features include stainless steel appliances, double ovens, sub zero fridge and more. All bedrooms on the top floor are ensuited with the master room showcasing spacious washroom and massive walk in closet. This home has lots of potential and is located right across the street from Sunnyside Urban Forest. Also just minutes away from White Rock and Crescent Beach, USA Border, Semiamhoo Trail and Elgin Park Schools, and much more. This is a MUST see!"
S,1972 LARONDE DRIVE,F53,"$1,900,000 ",2019,"$6,723.71 ",10/11/2020,33,2,South Surrey White Rock,5,5,"6,104.00","4,920","$1,998,000 ","$1,998,000 ",,0,No,Concrete Perimeter,"1,748",RF,2,17,3,52.99,115.09,House/Single Family,"Welcome to the Street of Dreams! This beautifully crafted, 4920sqft, 5bed, 5bath family home exudes luxury, quality and style. The 20' entrance way ceilings, gourmet kitchen with Jenn Air appliances, additional Wok kitchen, personal gym, private bar & wine wall offer an enhanced lifestyle that only you deserve! Additional features include: radiant in-floor heating, AC, HRV, hot water on-demand, video security, an innovative in-ground sprinkler system & landscape lighting. Walking distance to the top schools - Laronde Elementary and Elgin High School. Built by DVL Homes, a trusted & distinguished builder, known for their unsurpassed value and craftsmanship since 2004. Builders of the Hospital Lottery Dream Home with an A+ BBB rating!"
S,18177 21A AVENUE,F56,"$1,900,000 ",2019,"$6,254.00 ",8/20/2020,198,41,South Surrey White Rock,5,3,"43,578.00","2,171","$2,098,000 ","$2,098,000 ",,0,,Concrete Perimeter,0,RA,2,12,2,160,274(1AC),House with Acreage,"REDWOOD PARK ESTATE... Spacious, bright and well kept by original owner on a beautiful 1 acre rectangle flat lot on a beautiful street with 160 ft frontage in Hazelmere, South Surrey. 2 level, 5 bedrooms, 3 bathrooms, 2 fireplaces, extra-large double garage with workshop. Walking distance to Redwood Park, and a short drive to the US border and shopping. Call today for your private showing."
S,13377 22A AVENUE,F51,"$1,900,000 ",2020,"$6,819.27 ",11/23/2020,90,20,South Surrey White Rock,4,5,"12,586.00","4,748","$2,199,000 ","$1,990,000 ",,0,,Concrete Perimeter,"1,574",RF,3,16,3,84.7,148.6,House/Single Family,"Elgin Park English craftsman style home, enduring quality best describes this remarkable 6 bed 5 bath home. 4,748 sqft residence on a private 12,586 sqft lot. This home features wide plank wood floors, an open plan high ceiling spacious great room, fully equipped kitchen with high end appliances. Upstairs with 4 large bedrooms with 2 ensuite bathrooms and over sized closet & bath for faster bedroom. The newly finished high ceiling basement with media/game room and an one bedroom suite with separate entry. Outside is a private backyard retreat with oasis like patio. Charismatic European charm meets with modern family living at its best!"
S,16068 8A AVENUE,F52,"$1,904,761 ",2019,"$3,677.34 ",8/18/2020,55,0,South Surrey White Rock,8,9,"6,029.00","5,299","$2,088,000 ","$2,088,000 ",Aggregate,0,No,Concrete Perimeter,"2,079",SFD,2,20,3,60,,House/Single Family,"This newly built modern home in a quiet cul desac situated on a 6000 sq ft lot south facing backyard 5300sq ft of living space has so much to offer. With 11ft ceilings and a grand open concept entry, living, and dining room that beautifully flows into the kitchen top of the line stainless steel appliance, family room with covered patio with, a master bedroom on the main floor and spice kitchen. This home offers  bedrooms all with there very own ensuites\8 washrooms in this home. Upstairs has 4 bedrooms, and laundry. Downstairs offers a Bar area, home theater, steam room, guest room and a 2 bedroom legal suite. Exceptional attention to detail and workmanship in this home. Minutes walk to White Rock beach, restaurants and easy access to the highway. Book your private tour today"
S,15046 BEACHVIEW AVENUE,F54,"$1,935,000 ",2019,"$9,338.33 ",8/26/2020,7,13,South Surrey White Rock,5,6,"3,510.00","4,410","$1,999,900 ","$1,999,900 ",Concrete,0,,Concrete Perimeter,499,RF,2,19,4,30,117,House/Single Family,"THIS IS YOUR OPPORTUNITY to own this prestigious, Mediterranean themed, masterly crafted European Steel and Concrete home with stunning PANORAMIC OCEAN VIEWS in West White Rock. Incredibly Spacious Living and Beautifully Renovated Kitchen area complete with Thermador and Fisher & Paykel S/S appliances, updated powder room, new windows and automated blinds. Enjoy the breathtaking views from the sun drenched patio or relax in the New Swim Spa on the lower pool deck. This home features Geothermal radiant heat, a soundproof home theatre, travertine floors, private elevator on all floors for easy transport. The one bdrm legal suite with a separate private entrance. Owners have spent over $250,000 of upgrades on this amazing home. Walk to the beach promenade and White Rock Pier."
S,15884 ROPER AVENUE,F54,"$1,939,500 ",2019,"$9,379.40 ",10/6/2020,92,5,South Surrey White Rock,8,6,"7,220.00","5,775","$1,988,000 ","$1,988,000 ",,0,,Concrete Perimeter,"2,159",SFD,3,18,3,52,,House/Single Family,"Gorgeous Home in Great Neighbourhood!! This luxury house will impress the fussiest buyer with its attention to details, high ceilings and windows bringing in lots of natural light, beautiful living areas & dream white kitchen with large island, Jen-Aire appliances,Wok kitchen,3-way stone fireplace, deck off family room, den and convenient mud & laundry. Upstairs has master with private balcony, spa like ensuite with huge shower,3 other bedrooms with own bath and a rooftop deck. Entertainer's Basement with theatre room & huge wet bar, additional bedroom, den & full bath and a separate 2 bdrm legal suite.Many extras including AC, spare generator, ample parking, millwork, steps to French immersion school, and close to all other amenities."
S,2682 NORTHCREST DRIVE,F52,"$1,950,000 ",2019,"$7,225.30 ",10/24/2020,1,34,South Surrey White Rock,3,2,"25,942.00","2,678","$2,289,000 ","$2,289,000 ",,0,,Concrete Perimeter,0,RA-G,5,10,1,115.58,232.19,House/Single Family,"Welcome to this sprawling rancher with 25942 sqft lot in one of south surrey's most beautiful street. Great layout, lots of windows for maximum natural light. Private patio extends enjoyment of life into manicured gardens. Roof replaced in 2015. Renovated in 2012 with stainless steel appliances, quartz countertops in kitchen, inground sprinkler system, 4 car heated garage attached to the residence via breezeway, plus a detached garage/workshop at the rear of the property available for a variety of uses. Close to schools, parks, trails, golf course, shopping center and all other amenities. Best school catchment: Semiahmoo Trail Elementary and Elgin Park Secondary. Don't miss out this fabulous acreage property."
S,13318 26 AVENUE,F51,"$1,950,000 ",2019,"$10,438.75 ",10/22/2020,122,44,South Surrey White Rock,3,2,"57,934.00","2,585","$1,990,000 ","$1,990,000 ",,0,,Concrete Perimeter,0,RA,,10,2,164,384,House/Single Family,"Amazing 1.32 acres RA zoning lot in Elgin Chantrell, South Surrey White Rock. One of the largest property along the street next to Crescent Park, the biggest park in Elgin Chantrell hantrell. Creek Elementary and Elgin Park secondary. Great opportunity for new built development. The house on the property is in good condition for rent."
S,1302 128 STREET,F53,"$1,956,500 ",2020,"$6,592.70 ",11/22/2020,43,15,South Surrey White Rock,4,4,"5,000.00","3,312","$1,998,000 ","$1,998,000 ",,0,,Concrete Perimeter,0,RA,2,14,2,0,,House/Single Family,"Ocean view, PRIME spot in South Surrey, custom architectural home by well know local builder, wrap around deck, gutter guards, freshly painted outside with stone outdoor gas fireplace. Inside has great room concept for wonderful family gathering. Floods of light from southern exposure. Den on main 15 foot ceiling with built in bookcase. Main floor is 3/4” hardwood, with stone and limestone surfaces, thick millwork, detail ceiling design. S/S high end appliances, top down blinds, surround sound, stone and mosaic tiles, nu-heat, frameless showers, wine cellar. Master bed with gas fireplace, walk in closet, 5 piece ensuite. Extra storage and other features. Green space across the road and next step is the Sea. One of Ocean Park’s best kept gems. Call for private appointment. *CoVid Protocols*"
S,16018 8A AVENUE,F55,"$1,957,142 ",2019,"$3,677.00 ",10/19/2020,9,0,South Surrey White Rock,8,8,"6,027.00","5,671","$1,999,888 ","$1,999,888 ",Aggregate,420,No,Concrete Perimeter,0,SFD,2,19,3,52,,House/Single Family,"Brand NEW contemporary residence situated in DESIRABLE South Surrey/White Rock! This newly built modern home in a quiet cul desac with a grand open concept entry, living, and dining room that beautifully flows into the kitchen top of the line stainless steel appliance, family room with covered patio with spice kitchen. Upstairs has 4 bedrooms, and laundry. Downstairs offers a Bar area, home theater, bar and a 2 bedroom legal suite and a potential for a 1 bedroom suite. Potential revenue for both suites is $3100. Exceptional attention to detail and workmanship in this home."
S,16058 28 AVENUE,F57,"$1,957,500 ",2020,"$7,587.26 ",10/26/2020,13,4,South Surrey White Rock,6,6,"7,029.00","5,683","$1,999,800 ","$1,999,800 ",Aggregate,0,,Concrete Perimeter,0,RF,2,23,3,50,140.58,House/Single Family,"MORGAN HEIGHTS! Luxurious custom built beauty boasts over 5,600 sq ft of modern living. Open floor plan with Eclipse doors leading to a huge covered BBQ deck and south backyard. The main floor features vaulted ceilings in the great room, formal dining with butler serving area, high-end Sub Zero and WOLF appliances, huge quartz waterfall kitchen island, formal living room and pantry. The upper floor boasts 4 spacious bedrooms with a spa-like master en-suite, plus a bonus library area. The basement has a large media room and gym. The property also contains two bedroom suite. No expense spared throughout this beautiful home with Control 4 Home system, built-in speakers, high-end custom cabinetry, lighting & finishing. Close to Southridge and Sunnyside schools, and the Shops @ Morgan Crossing."
S,18075 20 AVENUE,F56,"$1,958,000 ",2019,"$6,484.60 ",11/19/2020,49,40,South Surrey White Rock,3,3,"43,562.00","1,926","$1,998,000 ","$1,998,000 ",,0,,Concrete Perimeter,0,RA,2,10,1,,(1AC),House with Acreage,"Simply stunning! Nothing to do but move right in, this rancher bungalow is situated on one acre and was completely renovated in 2012, with a new kitchen, oak hardwood floor, crown molding, fireplace insert/surround, painted in neutral colors, all bathrooms updated, gas stove, pot lights, large mudroom/laundry. Roof and windows all in 2012, oversized garage with heater, BBQ gas hook up, one wood burning F/P. This home is a gardener's paradise plus so much more, stamped concrete patio, main entrance steps are made of large granite stones, walking distance to Redwood Park, and a short drive to the US border and shopping."
